252	12 Angry Men	A jury holdout attempts to prevent a miscarriage of justice by forcing his colleagues to reconsider the evidence.	1	8.9	April 1957 (USA)	1h 36min	\N	1	2	http://www.imdb.com/title/tt0050083/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_5	518592	{"total_votes": 518592, "males": {"aged_under_18": {"total_votes": 1169, "rating": 9.3}, "aged_18_29": {"total_votes": 154943, "rating": 9.1}, "all_votes": {"total_votes": 355292, "rating": 9.0}, "aged_over_45": {"total_votes": 38585, "rating": 8.8}, "aged_30_44": {"total_votes": 143922, "rating": 8.9}}, "votes_per_ratings": {"5": 4484, "3": 1308, "6": 10007, "7": 34650, "9": 172279, "2": 1199, "8": 100014, "4": 1915, "10": 185660, "1": 7076}, "females": {"aged_under_18": {"total_votes": 192, "rating": 9.0}, "aged_18_29": {"total_votes": 27827, "rating": 8.9}, "all_votes": {"total_votes": 57623, "rating": 8.8}, "aged_over_45": {"total_votes": 6877, "rating": 8.8}, "aged_30_44": {"total_votes": 19935, "rating": 8.8}}, "all_genders": {"aged_under_18": {"total_votes": 1371, "rating": 9.2}, "aged_18_29": {"total_votes": 184125, "rating": 9.1}, "all_votes": {"total_votes": 518592, "rating": 8.9}, "aged_over_45": {"total_votes": 46161, "rating": 8.8}, "aged_30_44": {"total_votes": 165594, "rating": 8.9}}, "rating_page_link": "http://www.imdb.com/title/tt0050083/ratings?ref_=tt_ov_rt"}	{English}	2017/12/21	2017/12/21
253	Pulp Fiction	The lives of two mob hitmen, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.	1	8.9	14 October 1994 (USA)	2h 34min	10	1	2	http://www.imdb.com/title/tt0110912/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_7	1477415	{"total_votes": 1477415, "males": {"aged_under_18": {"total_votes": 2914, "rating": 9.2}, "aged_18_29": {"total_votes": 387841, "rating": 9.0}, "all_votes": {"total_votes": 971348, "rating": 9.0}, "aged_over_45": {"total_votes": 92523, "rating": 8.7}, "aged_30_44": {"total_votes": 431355, "rating": 9.0}}, "votes_per_ratings": {"5": 20895, "3": 8174, "6": 40234, "7": 108267, "9": 436632, "2": 7110, "8": 257046, "4": 10808, "10": 565573, "1": 22676}, "females": {"aged_under_18": {"total_votes": 645, "rating": 8.8}, "aged_18_29": {"total_votes": 83997, "rating": 8.6}, "all_votes": {"total_votes": 178960, "rating": 8.5}, "aged_over_45": {"total_votes": 16853, "rating": 8.1}, "aged_30_44": {"total_votes": 66944, "rating": 8.5}}, "all_genders": {"aged_under_18": {"total_votes": 3587, "rating": 9.2}, "aged_18_29": {"total_votes": 475714, "rating": 8.9}, "all_votes": {"total_votes": 1477415, "rating": 8.9}, "aged_over_45": {"total_votes": 111035, "rating": 8.6}, "aged_30_44": {"total_votes": 504048, "rating": 8.9}}, "rating_page_link": "http://www.imdb.com/title/tt0110912/ratings?ref_=tt_ov_rt"}	{English,Spanish,French}	2017/12/21	2017/12/21
254	The Good, the Bad and the Ugly	A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.	1	8.9	29 December 1967 (USA)	2h 58min	10	1	2	http://www.imdb.com/title/tt0060196/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_9	559564	{"total_votes": 559564, "males": {"aged_under_18": {"total_votes": 1048, "rating": 9.1}, "aged_18_29": {"total_votes": 157537, "rating": 9.0}, "all_votes": {"total_votes": 414064, "rating": 8.9}, "aged_over_45": {"total_votes": 51344, "rating": 8.7}, "aged_30_44": {"total_votes": 185687, "rating": 8.9}}, "votes_per_ratings": {"5": 6454, "3": 1936, "6": 14093, "7": 43971, "9": 162888, "2": 1629, "8": 106045, "4": 2766, "10": 210361, "1": 9421}, "females": {"aged_under_18": {"total_votes": 113, "rating": 8.7}, "aged_18_29": {"total_votes": 15625, "rating": 8.5}, "all_votes": {"total_votes": 37621, "rating": 8.4}, "aged_over_45": {"total_votes": 6094, "rating": 8.1}, "aged_30_44": {"total_votes": 14159, "rating": 8.4}}, "all_genders": {"aged_under_18": {"total_votes": 1169, "rating": 9.1}, "aged_18_29": {"total_votes": 174438, "rating": 9.0}, "all_votes": {"total_votes": 559564, "rating": 8.9}, "aged_over_45": {"total_votes": 58284, "rating": 8.7}, "aged_30_44": {"total_votes": 201943, "rating": 8.9}}, "rating_page_link": "http://www.imdb.com/title/tt0060196/ratings?ref_=tt_ov_rt"}	{Italian}	2017/12/21	2017/12/21
255	The Lord of the Rings: The Fellowship of the Ring	A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle Earth from the Dark Lord Sauron.	1	8.8	19 December 2001 (USA)	2h 58min	9	1	2	http://www.imdb.com/title/tt0120737/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_11	1369891	{"total_votes": 1369891, "males": {"aged_under_18": {"total_votes": 2963, "rating": 8.9}, "aged_18_29": {"total_votes": 363672, "rating": 9.0}, "all_votes": {"total_votes": 872893, "rating": 8.8}, "aged_over_45": {"total_votes": 80720, "rating": 8.6}, "aged_30_44": {"total_votes": 374589, "rating": 8.7}}, "votes_per_ratings": {"5": 18482, "3": 7017, "6": 37798, "7": 106730, "9": 378502, "2": 5972, "8": 253744, "4": 8939, "10": 527716, "1": 24991}, "females": {"aged_under_18": {"total_votes": 790, "rating": 8.8}, "aged_18_29": {"total_votes": 93468, "rating": 8.9}, "all_votes": {"total_votes": 193811, "rating": 8.8}, "aged_over_45": {"total_votes": 17044, "rating": 8.6}, "aged_30_44": {"total_votes": 71410, "rating": 8.8}}, "all_genders": {"aged_under_18": {"total_votes": 3773, "rating": 8.9}, "aged_18_29": {"total_votes": 460861, "rating": 8.9}, "all_votes": {"total_votes": 1369891, "rating": 8.8}, "aged_over_45": {"total_votes": 99559, "rating": 8.6}, "aged_30_44": {"total_votes": 451727, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt0120737/ratings?ref_=tt_ov_rt"}	{English,Sindarin}	2017/12/21	2017/12/21
256	Star Wars: Episode V - The Empire Strikes Back	After the rebels are overpowered by the Empire on their newly established base, Luke Skywalker begins Jedi training with Yoda. His friends accept shelter from a questionable ally as Darth Vader hunts them in a plan to capture Luke.	1	8.8	20 June 1980 (USA)	2h 4min	8	1	2	http://www.imdb.com/title/tt0080684/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_13	945961	{"total_votes": 945961, "males": {"aged_under_18": {"total_votes": 2970, "rating": 9.1}, "aged_18_29": {"total_votes": 235638, "rating": 8.8}, "all_votes": {"total_votes": 634790, "rating": 8.8}, "aged_over_45": {"total_votes": 70560, "rating": 8.7}, "aged_30_44": {"total_votes": 289938, "rating": 8.8}}, "votes_per_ratings": {"5": 12422, "3": 3460, "6": 28502, "7": 86459, "9": 260053, "2": 2914, "8": 195107, "4": 5159, "10": 338296, "1": 13589}, "females": {"aged_under_18": {"total_votes": 456, "rating": 8.8}, "aged_18_29": {"total_votes": 39356, "rating": 8.5}, "all_votes": {"total_votes": 92877, "rating": 8.5}, "aged_over_45": {"total_votes": 11624, "rating": 8.4}, "aged_30_44": {"total_votes": 36427, "rating": 8.5}}, "all_genders": {"aged_under_18": {"total_votes": 3450, "rating": 9.0}, "aged_18_29": {"total_votes": 277277, "rating": 8.7}, "all_votes": {"total_votes": 945961, "rating": 8.8}, "aged_over_45": {"total_votes": 83381, "rating": 8.6}, "aged_30_44": {"total_votes": 330184, "rating": 8.8}}, "rating_page_link": "http://www.imdb.com/title/tt0080684/ratings?ref_=tt_ov_rt"}	{English}	2017/12/21	2017/12/21
267	Psycho	A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.	1	8.5	8 September 1960 (USA)	1h 49min	10	1	2	http://www.imdb.com/title/tt0054215/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_35	476739	{"total_votes": 476739, "males": {"aged_under_18": {"total_votes": 977, "rating": 8.9}, "aged_18_29": {"total_votes": 111598, "rating": 8.6}, "all_votes": {"total_votes": 301829, "rating": 8.5}, "aged_over_45": {"total_votes": 43112, "rating": 8.5}, "aged_30_44": {"total_votes": 133964, "rating": 8.5}}, "votes_per_ratings": {"5": 7825, "3": 1900, "6": 19922, "7": 60051, "9": 134340, "2": 1337, "8": 125264, "4": 3179, "10": 118810, "1": 4111}, "females": {"aged_under_18": {"total_votes": 257, "rating": 8.6}, "aged_18_29": {"total_votes": 33795, "rating": 8.5}, "all_votes": {"total_votes": 74635, "rating": 8.5}, "aged_over_45": {"total_votes": 9276, "rating": 8.5}, "aged_30_44": {"total_votes": 27795, "rating": 8.4}}, "all_genders": {"aged_under_18": {"total_votes": 1245, "rating": 8.9}, "aged_18_29": {"total_votes": 146554, "rating": 8.6}, "all_votes": {"total_votes": 476739, "rating": 8.5}, "aged_over_45": {"total_votes": 53145, "rating": 8.5}, "aged_30_44": {"total_votes": 163540, "rating": 8.5}}, "rating_page_link": "http://www.imdb.com/title/tt0054215/ratings?ref_=tt_ov_rt"}	{English}	2017/12/21	2017/12/21
257	The Lord of the Rings: The Two Towers	While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.	1	8.7	18 December 2002 (USA)	2h 59min	9	1	2	http://www.imdb.com/title/tt0167261/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_15	1221689	{"total_votes": 1221689, "males": {"aged_under_18": {"total_votes": 2656, "rating": 8.9}, "aged_18_29": {"total_votes": 334481, "rating": 8.9}, "all_votes": {"total_votes": 785228, "rating": 8.7}, "aged_over_45": {"total_votes": 68400, "rating": 8.5}, "aged_30_44": {"total_votes": 333417, "rating": 8.6}}, "votes_per_ratings": {"5": 16847, "3": 5726, "6": 36378, "7": 105312, "9": 345366, "2": 5057, "8": 249903, "4": 7733, "10": 430061, "1": 19306}, "females": {"aged_under_18": {"total_votes": 652, "rating": 8.7}, "aged_18_29": {"total_votes": 82975, "rating": 8.8}, "all_votes": {"total_votes": 170626, "rating": 8.7}, "aged_over_45": {"total_votes": 14570, "rating": 8.4}, "aged_30_44": {"total_votes": 62652, "rating": 8.6}}, "all_genders": {"aged_under_18": {"total_votes": 3327, "rating": 8.9}, "aged_18_29": {"total_votes": 420834, "rating": 8.9}, "all_votes": {"total_votes": 1221689, "rating": 8.7}, "aged_over_45": {"total_votes": 84391, "rating": 8.5}, "aged_30_44": {"total_votes": 400941, "rating": 8.6}}, "rating_page_link": "http://www.imdb.com/title/tt0167261/ratings?ref_=tt_ov_rt"}	{English,Sindarin,"Old English"}	2017/12/21	2017/12/21
258	Goodfellas	The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his Mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.	1	8.7	21 September 1990 (USA)	2h 26min	10	1	2	http://www.imdb.com/title/tt0099685/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_17	813914	{"total_votes": 813914, "males": {"aged_under_18": {"total_votes": 1357, "rating": 9.0}, "aged_18_29": {"total_votes": 220133, "rating": 8.7}, "all_votes": {"total_votes": 575523, "rating": 8.7}, "aged_over_45": {"total_votes": 61124, "rating": 8.6}, "aged_30_44": {"total_votes": 263642, "rating": 8.7}}, "votes_per_ratings": {"5": 8881, "3": 2535, "6": 23404, "7": 78807, "9": 257449, "2": 1792, "8": 196017, "4": 3814, "10": 235644, "1": 5571}, "females": {"aged_under_18": {"total_votes": 161, "rating": 8.7}, "aged_18_29": {"total_votes": 27205, "rating": 8.4}, "all_votes": {"total_votes": 70097, "rating": 8.4}, "aged_over_45": {"total_votes": 10103, "rating": 8.3}, "aged_30_44": {"total_votes": 29102, "rating": 8.4}}, "all_genders": {"aged_under_18": {"total_votes": 1530, "rating": 9.0}, "aged_18_29": {"total_votes": 249189, "rating": 8.7}, "all_votes": {"total_votes": 813914, "rating": 8.7}, "aged_over_45": {"total_votes": 72310, "rating": 8.6}, "aged_30_44": {"total_votes": 295892, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt0099685/ratings?ref_=tt_ov_rt"}	{English,Italian}	2017/12/21	2017/12/21
259	Seven Samurai	A poor village under attack by bandits recruits seven unemployed samurai to help them defend themselves.	1	8.7	19 November 1956 (USA)	3h 27min	\N	1	2	http://www.imdb.com/title/tt0047478/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_19	254495	{"total_votes": 254495, "males": {"aged_under_18": {"total_votes": 327, "rating": 8.8}, "aged_18_29": {"total_votes": 57061, "rating": 8.7}, "all_votes": {"total_votes": 185982, "rating": 8.7}, "aged_over_45": {"total_votes": 27281, "rating": 8.7}, "aged_30_44": {"total_votes": 95479, "rating": 8.7}}, "votes_per_ratings": {"5": 4475, "3": 1581, "6": 8709, "7": 22972, "9": 65401, "2": 1481, "8": 47752, "4": 2076, "10": 91785, "1": 8263}, "females": {"aged_under_18": {"total_votes": 35, "rating": 7.6}, "aged_18_29": {"total_votes": 6017, "rating": 8.2}, "all_votes": {"total_votes": 18332, "rating": 8.2}, "aged_over_45": {"total_votes": 3580, "rating": 7.5}, "aged_30_44": {"total_votes": 8128, "rating": 8.3}}, "all_genders": {"aged_under_18": {"total_votes": 362, "rating": 8.7}, "aged_18_29": {"total_votes": 63549, "rating": 8.7}, "all_votes": {"total_votes": 254495, "rating": 8.7}, "aged_over_45": {"total_votes": 31321, "rating": 8.7}, "aged_30_44": {"total_votes": 104658, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt0047478/ratings?ref_=tt_ov_rt"}	{Japanese}	2017/12/21	2017/12/21
260	City of God	Two boys growing up in a violent neighborhood of Rio de Janeiro take different paths: one becomes a photographer, the other a drug dealer.	1	8.6	13 February 2004 (USA)	2h 10min	10	1	2	http://www.imdb.com/title/tt0317248/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_21	587866	{"total_votes": 587866, "males": {"aged_under_18": {"total_votes": 626, "rating": 8.9}, "aged_18_29": {"total_votes": 168311, "rating": 8.8}, "all_votes": {"total_votes": 424160, "rating": 8.7}, "aged_over_45": {"total_votes": 30228, "rating": 8.3}, "aged_30_44": {"total_votes": 206600, "rating": 8.7}}, "votes_per_ratings": {"5": 6744, "3": 2092, "6": 16066, "7": 52501, "9": 193719, "2": 1942, "8": 139102, "4": 3084, "10": 164149, "1": 8467}, "females": {"aged_under_18": {"total_votes": 106, "rating": 8.5}, "aged_18_29": {"total_votes": 26863, "rating": 8.5}, "all_votes": {"total_votes": 59285, "rating": 8.4}, "aged_over_45": {"total_votes": 4347, "rating": 7.5}, "aged_30_44": {"total_votes": 25383, "rating": 8.5}}, "all_genders": {"aged_under_18": {"total_votes": 737, "rating": 8.9}, "aged_18_29": {"total_votes": 196744, "rating": 8.7}, "all_votes": {"total_votes": 587866, "rating": 8.6}, "aged_over_45": {"total_votes": 35079, "rating": 8.2}, "aged_30_44": {"total_votes": 234469, "rating": 8.7}}, "rating_page_link": "http://www.imdb.com/title/tt0317248/ratings?ref_=tt_ov_rt"}	{Portuguese}	2017/12/21	2017/12/21
261	The Silence of the Lambs	A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.	1	8.6	14 February 1991 (USA)	1h 58min	10	1	2	http://www.imdb.com/title/tt0102926/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_23	1006028	{"total_votes": 1006028, "males": {"aged_under_18": {"total_votes": 1747, "rating": 8.8}, "aged_18_29": {"total_votes": 243758, "rating": 8.6}, "all_votes": {"total_votes": 634018, "rating": 8.6}, "aged_over_45": {"total_votes": 70947, "rating": 8.6}, "aged_30_44": {"total_votes": 282511, "rating": 8.6}}, "votes_per_ratings": {"5": 10093, "3": 2549, "6": 28477, "7": 105913, "9": 332967, "2": 1968, "8": 277444, "4": 4164, "10": 237469, "1": 4984}, "females": {"aged_under_18": {"total_votes": 523, "rating": 8.7}, "aged_18_29": {"total_votes": 69082, "rating": 8.6}, "all_votes": {"total_votes": 150914, "rating": 8.6}, "aged_over_45": {"total_votes": 15438, "rating": 8.6}, "aged_30_44": {"total_votes": 56935, "rating": 8.6}}, "all_genders": {"aged_under_18": {"total_votes": 2289, "rating": 8.8}, "aged_18_29": {"total_votes": 315384, "rating": 8.6}, "all_votes": {"total_votes": 1006028, "rating": 8.6}, "aged_over_45": {"total_votes": 87733, "rating": 8.6}, "aged_30_44": {"total_votes": 343476, "rating": 8.6}}, "rating_page_link": "http://www.imdb.com/title/tt0102926/ratings?ref_=tt_ov_rt"}	{English}	2017/12/21	2017/12/21
262	Life Is Beautiful	When an open-minded Jewish librarian and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.	1	8.6	12 February 1999 (USA)	1h 56min	9	1	2	http://www.imdb.com/title/tt0118799/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_25	484976	{"total_votes": 484976, "males": {"aged_under_18": {"total_votes": 794, "rating": 8.6}, "aged_18_29": {"total_votes": 112320, "rating": 8.7}, "all_votes": {"total_votes": 294703, "rating": 8.6}, "aged_over_45": {"total_votes": 30014, "rating": 8.0}, "aged_30_44": {"total_votes": 136531, "rating": 8.5}}, "votes_per_ratings": {"5": 6758, "3": 2313, "6": 14851, "7": 41428, "9": 148586, "2": 2060, "8": 100709, "4": 3363, "10": 158520, "1": 6388}, "females": {"aged_under_18": {"total_votes": 294, "rating": 8.8}, "aged_18_29": {"total_votes": 43349, "rating": 9.0}, "all_votes": {"total_votes": 89539, "rating": 8.8}, "aged_over_45": {"total_votes": 6839, "rating": 8.0}, "aged_30_44": {"total_votes": 33969, "rating": 8.8}}, "all_genders": {"aged_under_18": {"total_votes": 1097, "rating": 8.6}, "aged_18_29": {"total_votes": 157127, "rating": 8.8}, "all_votes": {"total_votes": 484976, "rating": 8.6}, "aged_over_45": {"total_votes": 37442, "rating": 8.0}, "aged_30_44": {"total_votes": 172846, "rating": 8.6}}, "rating_page_link": "http://www.imdb.com/title/tt0118799/ratings?ref_=tt_ov_rt"}	{Italian,German,English}	2017/12/21	2017/12/21
263	Léon: The Professional	Mathilda, a 12-year-old girl, is reluctantly taken in by Léon, a professional assassin, after her family is murdered. Léon and Mathilda form an unusual relationship, as she becomes his protégée and learns the assassin's trade.	1	8.6	18 November 1994 (USA)	1h 50min	10	1	2	http://www.imdb.com/title/tt0110413/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_27	820137	{"total_votes": 820137, "males": {"aged_under_18": {"total_votes": 1125, "rating": 8.7}, "aged_18_29": {"total_votes": 211083, "rating": 8.6}, "all_votes": {"total_votes": 550342, "rating": 8.6}, "aged_over_45": {"total_votes": 51629, "rating": 8.4}, "aged_30_44": {"total_votes": 259250, "rating": 8.6}}, "votes_per_ratings": {"5": 8665, "3": 2005, "6": 24656, "7": 86893, "9": 260004, "2": 1513, "8": 211088, "4": 3559, "10": 217025, "1": 4729}, "females": {"aged_under_18": {"total_votes": 401, "rating": 8.9}, "aged_18_29": {"total_votes": 50369, "rating": 8.7}, "all_votes": {"total_votes": 104232, "rating": 8.6}, "aged_over_45": {"total_votes": 8598, "rating": 8.2}, "aged_30_44": {"total_votes": 39245, "rating": 8.6}}, "all_genders": {"aged_under_18": {"total_votes": 1543, "rating": 8.7}, "aged_18_29": {"total_votes": 263776, "rating": 8.6}, "all_votes": {"total_votes": 820137, "rating": 8.6}, "aged_over_45": {"total_votes": 61202, "rating": 8.4}, "aged_30_44": {"total_votes": 301918, "rating": 8.6}}, "rating_page_link": "http://www.imdb.com/title/tt0110413/ratings?ref_=tt_ov_rt"}	{English,Italian,French}	2017/12/21	2017/12/21
